,시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,도로명주소,분양형태,사용승인일,가입일,동수,세대수,분양세대수,임대세대수,관리방식,난방방식,복도유형,시공사,시행사,주택관리업자,일반관리-관리방식,일반관리-인원,경비관리-관리방식,경비관리-인원,경비관리-계약업체,청소관리-관리방식,청소관리-인원,음식물 처리방법,소독관리-관리방식,연간소독횟수,소독방법,건물구조,전기-수전용량,전기-세대전기계약방식,전기안전관리자선임여부,화재수신반방식,급수방식,승강기관리형태,승강기(승객용),승강기(화물용),승강기(승객+화물),승강기(장애우),승강기(비상용),승강기(기타),총주차대수,지상주차대수,지하주차대수,CCTV대수,"주차관제, 홈네트워크",관리사무소 주소,관리사무소 연락처,관리사무소 팩스,부대복리시설,최고층수,최고층수(건축물대장상),지하층수,주소,위도,경도
3311,부산광역시,사하구,,신평동,A60403003,신평협성엠파이어,아파트,부산광역시 사하구 신평동 11-6 신평협성엠파이어,부산광역시 사하구 장평로 339,분양,20120319,20130307,4,256,256,0,위탁관리,개별난방,계단식,(주)협성건설,(주)협성건설,(주)우림종합관리,위탁관리,4.0,관리방식미정,0.0,,위탁관리,2.0,음식물쓰레기종량제,자치관리(직영),4.0,"분무식,기구부착식",철근콘크리트구조,1750,종합계약,상주선임,R형,부스타방식,위탁관리,11.0,0.0,0.0,0.0,0.0,0.0,280,61.0,219.0,74.0,유,부산광역시 사하구 장평로 339,0512942477,512942478.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",15,15.0,2,장평로 339,35.0875101,128.9729183
3312,부산광역시,사하구,,신평동,A60483401,원우강변아파트,아파트,부산광역시 사하구 신평동 414-10 원우강변아파트,부산광역시 사하구 비봉로 29,분양,20010607,20090511,3,276,276,0,위탁관리,개별난방,계단식,ㅁ,ㅁ,(주)HM우성,위탁관리,3.0,위탁관리,3.0,태영개발주식회사,위탁관리,2.0,음식물쓰레기종량제,자치관리,5.0,도포식,철근콘크리트구조,927,단일계약,위탁선임,R형,고가수조식,위탁관리,6.0,0.0,6.0,0.0,0.0,0.0,276,120.0,156.0,30.0,무,부산 사하구 비봉료 29,0512085514,512085513.0,"관리사무소, 어린이놀이터, 휴게시설",23,23.0,1,비봉로 29,35.0973359,128.9642994
3313,부산광역시,사하구,,신평동,A60472602,한성임호아파트,아파트,부산광역시 사하구 신평동 100 한성임호아파트,부산광역시 사하구 다대로 109,분양,19930618,20090511,2,217,217,0,위탁관리,개별난방,계단식,서호건설,임호주택,(주)주우관리,위탁관리,2.0,위탁관리,2.0,삼성보안공사,위탁관리,2.0,차량수거방식,자치관리,4.0,분무식,철근콘크리트구조,134,단일계약,위탁선임,P형,부스타방식,위탁관리,8.0,0.0,0.0,0.0,0.0,0.0,160,160.0,0.0,33.0,무,부산사하구 다대로 109번길,0512029571,512029570.0,"관리사무소, 노인정, 어린이놀이터",15,15.0,0,다대로 109,35.06139345,128.9782588811836
3314,부산광역시,사하구,,신평동,A60483201,한솔베스파트아파트,아파트,부산광역시 사하구 신평동 84-9 한솔베스파트아파트,부산광역시 사하구 신산로 187,분양,20010327,20090511,1,176,176,0,위탁관리,개별난방,계단식,대한주택보증,장백건설,(주)주우관리,위탁관리,1.0,위탁관리,2.0,(주)주우관리,위탁관리,2.0,차량수거방식,관리방식미정,,-,철근콘크리트구조,650,단일계약,위탁선임,P형,고가수조식,위탁관리,1.0,0.0,0.0,0.0,4.0,0.0,155,52.0,103.0,34.0,무,부산시 사하구 신산로187,0512927556,519977556.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",25,25.0,2,신산로 187,35.0897633,128.9730339
3315,부산광역시,사하구,,장림동,A60404202,로얄베스토피아아파트,아파트,부산광역시 사하구 장림동 185-29 로얄베스토피아아파트,부산광역시 사하구 다대로227번길 45,분양,19930728,20090511,2,187,187,0,위탁관리,개별난방,계단식,로얄건설,로얄건설,삼성티엠에스,위탁관리,2.0,위탁관리,2.0,삼성티엠에스,위탁관리,2.0,차량수거방식,자치관리,12.0,분무식,철근콘크리트구조,200,단일계약,위탁선임,P형,고가수조식,위탁관리,6.0,0.0,0.0,0.0,0.0,0.0,140,114.0,26.0,24.0,무,부산시 사하구 장림2동 185-29,0512639146,512639146.0,"관리사무소, 노인정, 어린이놀이터",15,15.0,2,다대로227번길 45,35.0801368,128.9788422756423
3316,부산광역시,사하구,,장림동,A10025499,사하 리버팰리스 주상복합,주상복합,부산광역시 사하구 장림동 435 사하 리버팰리스 주상복합,부산광역시 사하구 다대로 328,분양,20190517,20190529,2,154,154,0,위탁관리,개별난방,타워형,동양종합건설(주),(주) 디앤와이,(주)신성,위탁관리,2.0,위탁관리,2.0,,위탁관리,1.0,음식물쓰레기종량제,기타,,-,철근콘크리트구조,1395,기타,위탁선임,R형,부스타방식,위탁관리,4.0,0.0,0.0,0.0,0.0,0.0,172,0.0,172.0,44.0,무,부산시 사하구 다대로328 (장림동 435 번지),0512657088,512637088.0,"관리사무소, 주민공동시설, 자전거보관소",28,28.0,4,다대로 328,35.0993898,128.9771601
3317,부산광역시,사하구,,장림동,A10025997,사하 장림역스마트W아파트,아파트,부산광역시 사하구 장림동 1151 사하 장림역스마트W아파트,부산광역시 사하구 장림번영로104번길 10,분양,20181011,20181023,3,494,494,0,위탁관리,개별난방,혼합식,경성리츠,(주)경성리츠,주식회사 태원서비스,위탁관리,5.0,위탁관리,2.0,(주)재덕,위탁관리,4.0,음식물쓰레기종량제,관리방식미정,3.0,-,철골철근콘크리트구조,2600,종합계약,상주선임,R형,부스타방식,위탁관리,5.0,0.0,0.0,0.0,0.0,0.0,449,15.0,434.0,91.0,유,부산시 사하구 장림번영로 104번길 10,0517153060,517153070.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",20,20.0,4,장림번영로104번길 10,35.0778274,128.9762257
3318,부산광역시,사하구,,장림동,A60477509,윌더하임아파트,아파트,부산광역시 사하구 장림동 599-27 윌더하임아파트,부산광역시 사하구 장평로 119,분양,20051115,20090511,4,392,392,0,위탁관리,개별난방,계단식,0,0,(주)에이비씨서비스,위탁관리,4.0,위탁관리,4.0,비앤에이서비스,위탁관리,3.0,음식물쓰레기종량제,위탁관리,4.0,"도포식,분무식",철근콘크리트구조,1185,단일계약,위탁선임,R형,부스타방식,위탁관리,9.0,0.0,0.0,0.0,0.0,0.0,395,123.0,272.0,45.0,무,부산 사하구 장평로 119  윌더하임아파트 관리사무소,0512621917,512621918.0,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",28,28.0,0,장평로 119,35.0875101,128.9729183
3319,부산광역시,사하구,,장림동,A60476911,장림강남아파트,아파트,부산광역시 사하구 장림동 566-7 장림강남아파트,부산광역시 사하구 장평로41번길 61,분양,19920630,20090511,5,447,447,0,자치관리,개별난방,계단식,강남건영,강남건영, ,자치관리,3.0,자치관리,5.0,,자치관리,5.0,음식물쓰레기종량제,위탁관리(직영+위탁),4.0,분무식,철근콘크리트구조,225,단일계약,위탁선임,P형,부스타방식,위탁관리,15.0,0.0,0.0,0.0,0.0,0.0,294,267.0,27.0,61.0,무,부산광역시 사하구 장평로41번길 61 ,0512629493,512662853.0,"관리사무소, 노인정, 어린이놀이터, 휴게시설",15,15.0,1,장평로41번길 61,35.0702991,128.9712702
3320,부산광역시,사하구,,장림동,A60470305,장림경동메르빌,아파트,부산광역시 사하구 장림동 2 장림경동메르빌,부산광역시 사하구 다대로277번길 124,분양,20021122,20090511,1,261,261,0,위탁관리,개별난방,계단식,경동건설,경동건설,(주)하나종합관리,위탁관리,2.0,위탁관리,2.0,(주)일호,위탁관리,2.0,음식물쓰레기종량제,위탁관리,4.0,도포식,철근콘크리트구조,650,단일계약,위탁선임,GR형,부스타방식,위탁관리,7.0,0.0,0.0,0.0,0.0,0.0,193,78.0,115.0,42.0,무,부산광역시 사하구 다대로277번길 124 ,0512661360,512661409.0,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 자전거보관소",20,20.0,2,다대로277번길 124,35.0761805,128.9793237
3321,부산광역시,사하구,,장림동,A60484607,장림국제마마아파트,아파트,부산광역시 사하구 장림동 566-12 장림국제마마아파트,부산광역시 사하구 장평로41번길 51,분양,19930906,20090511,1,288,288,0,위탁관리,개별난방,혼합식,국제종합건설(주),(주)마마주택,(주)하나종합관리,위탁관리,2.0,위탁관리,2.0,조은관리시스템,위탁관리,2.0,음식물쓰레기종량제,자치관리,2.0,"분무식,독이식",철근콘크리트구조,214,기타,위탁선임,P형,압력탱크식,위탁관리,6.0,0.0,0.0,0.0,0.0,0.0,142,122.0,20.0,34.0,무,부산 사하구 장평로41번길 51 (장림국제마마아파트),0512631771,512631750.0,"관리사무소, 노인정, 어린이놀이터",15,15.0,0,장평로41번길 51,35.0702991,128.9712702
3322,부산광역시,사하구,,장림동,A60477013,장림극동정림아파트,아파트,부산광역시 사하구 장림동 426 장림극동정림아파트,부산광역시 사하구 다대로 339,분양,19951220,20090511,1,472,472,0,자치관리,개별난방,혼합식,극동건설,정림주택, ,자치관리,4.0,자치관리,6.0,,자치관리,3.0,거점장비수거방식,위탁관리,3.0,분무식,철근콘크리트구조,1400,단일계약,위탁선임,P형,부스타방식,위탁관리,8.0,0.0,0.0,0.0,0.0,0.0,334,77.0,257.0,54.0,무,부산시 사하구 다대로339 극동정림관리사무소,0512631669,512659544.0,"관리사무소, 노인정, 어린이놀이터",25,25.0,0,다대로 339,35.0993898,128.9771601
3323,부산광역시,사하구,,장림동,A60474410,장림동원3차아파트,아파트,부산광역시 사하구 장림동 185-1 장림동원3차아파트,부산광역시 사하구 다대로227번길 37,분양,19991020,20090511,2,402,402,0,위탁관리,개별난방,혼합식,동원주택(주),(주)세진종합건설,(주)디이씨오,위탁관리,4.0,위탁관리,4.0,(주)DECO,위탁관리,2.0,음식물쓰레기종량제,위탁관리,5.0,분무식,철근콘크리트구조,1420,단일계약,상주선임,R형,고가수조식,위탁관리,0.0,0.0,0.0,0.0,8.0,0.0,325,116.0,209.0,46.0,무,부산시 사하구 다대로 227번길 37,0512667939,512627939.0,"관리사무소, 노인정, 주민공동시설, 어린이놀이터",24,24.0,0,다대로227번길 37,35.08104,128.97834
3324,부산광역시,사하구,,장림동,A60474002,장림동원로얄듀크,아파트,부산광역시 사하구 장림동 875 장림동원로얄듀크,부산광역시 사하구 하신중앙로 2,분양,20050104,20090511,18,1973,1973,0,위탁관리,개별난방,계단식,(주)동원개발,(주)동원개발,(주)HM우성,위탁관리,15.0,위탁관리,17.0,조은관리시스템(주),위탁관리,14.0,음식물쓰레기종량제,위탁관리,3.0,분무식,철근콘크리트구조,5800,단일계약,상주선임,R형,고가수조식,위탁관리,41.0,0.0,0.0,0.0,0.0,0.0,1989,446.0,1543.0,359.0,무,부산광역시 사하구 하신중앙로2,0512649720,519619724.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소",25,25.0,3,하신중앙로 2,35.0977658,128.961147
3325,부산광역시,사하구,,장림동,A60484003,장림동원타워아파트,아파트,부산광역시 사하구 장림동 25 장림동원타워아파트,부산광역시 사하구 다대로277번길 56,분양,19931118,20090511,2,216,216,0,위탁관리,개별난방,계단식,(주)동원개발,(주)동원개발,(주)로이안,위탁관리,2.0,위탁관리,2.0,(주)삼성보안공사,위탁관리,2.0,음식물쓰레기종량제,위탁관리,3.0,분무식,철근콘크리트구조,900,기타,위탁선임,기타,고가수조식,위탁관리,8.0,0.0,0.0,0.0,0.0,0.0,148,74.0,74.0,42.0,무,부산 사하구 다대로 277번길56,0512641606,512642882.0,"관리사무소, 노인정, 어린이놀이터",21,21.0,0,다대로277번길 56,35.0761805,128.9793237
3326,부산광역시,사하구,,장림동,A60484612,장림벽산마마아파트,아파트,부산광역시 사하구 장림동 532 장림벽산마마아파트,부산광역시 사하구 장평로41번길 19,분양,19920909,20090511,3,450,450,0,자치관리,개별난방,계단식,벽산건설,마마주택, ,자치관리,3.0,자치관리,4.0,,자치관리,3.0,음식물쓰레기종량제,위탁관리,6.0,분무식,철근콘크리트구조,1110,단일계약,위탁선임,R형,고가수조식,위탁관리,12.0,0.0,0.0,0.0,0.0,0.0,234,234.0,0.0,46.0,무,부산사하구장평로41번길19,0512646629,512646627.0,"관리사무소, 노인정, 어린이놀이터",15,15.0,0,장평로41번길 19,35.0702991,128.9712702
3327,부산광역시,사하구,,장림동,A60477608,장림삼경,아파트,부산광역시 사하구 장림동 60-20 장림삼경,부산광역시 사하구 다대로277번길 141,분양,19930403,20090511,3,298,298,0,자치관리,개별난방,계단식,삼경건설,삼경건설, ,자치관리,2.0,자치관리,14.0,자치관리,자치관리,2.0,음식물쓰레기종량제,위탁관리,1.0,분무식,철근콘크리트구조,203,기타,위탁선임,P형,고가수조식,위탁관리,12.0,0.0,0.0,0.0,0.0,0.0,143,83.0,60.0,24.0,무,부산시 사하구 다대로 277번길 141,0512649872,519939872.0,"관리사무소, 노인정, 어린이놀이터",15,15.0,1,다대로277번길 141,35.0761805,128.9793237
3328,부산광역시,사하구,,장림동,A60474516,장림신세대지큐빌아파트,아파트,부산광역시 사하구 장림동 16 장림신세대지큐빌아파트,부산광역시 사하구 다대로277번길 85,임대+분양,20030424,20090511,7,990,838,152,위탁관리,개별난방,혼합식,신세대건설 주식회사,신세대건설 주식회사,(주)디이씨오,위탁관리,7.0,위탁관리(직영+위탁),6.0,(주)삼성티엠에스,위탁관리(직영+위탁),8.0,음식물쓰레기종량제,위탁관리,4.0,분무식,철근콘크리트구조,2500,단일계약,상주선임,GR형,고가수조식,위탁관리,18.0,0.0,0.0,0.0,0.0,0.0,700,301.0,399.0,90.0,무,부산광역시 사하구 다대로 277번길 85번지,0512655092,512655091.0,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 기타",25,25.0,0,다대로277번길 85,35.0761805,128.9793237
3329,부산광역시,사하구,,장림동,A60477206,장림신우림아파트,아파트,부산광역시 사하구 장림동 84-1 장림신우림아파트,부산광역시 사하구 다대로227번길 15,분양,20011208,20090511,2,298,298,0,자치관리,개별난방,혼합식,우림건설,우림건설, ,자치관리,3.0,위탁관리,4.0,(주)삼성티엠에스,위탁관리,2.0,음식물쓰레기종량제,위탁관리,4.0,분무식,철근콘크리트구조,507,기타,위탁선임,P형,고가수조식,위탁관리,10.0,0.0,0.0,0.0,0.0,0.0,257,205.0,52.0,16.0,무,부산시 사하구 다대로 227번길 15,0512652890,512642890.0,"관리사무소, 노인정, 어린이놀이터",15,15.0,1,다대로227번길 15,35.08104,128.97834
3330,부산광역시,사하구,,장림동,A10024859,장림역 베스티움2차,주상복합,부산광역시 사하구 장림동 1153 장림역 베스티움2차,부산광역시 사하구 장림번영로 76,분양,20200604,20200617,3,221,221,0,위탁관리,개별난방,계단식,(주)동부토건,(주)피에이에스브로,(주)에이치엠 우성,위탁관리,4.0,위탁관리,2.0,(주)에이치엠 우성,위탁관리,3.0,음식물쓰레기종량제,위탁관리,5.0,-,철근콘크리트구조,2150,종합계약,상주선임,R형,부스타방식,위탁관리,7.0,0.0,0.0,0.0,0.0,0.0,229,76.0,153.0,80.0,유,부산광역시 사하구 장림번영로 76,0512668061,512668063.0,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",29,29.0,0,장림번영로 76,35.0817398,128.9667076
3331,부산광역시,사하구,,장림동,A10026478,장림역사하베스티움아파트,아파트,부산광역시 사하구 장림동 340-8 장림역사하베스티움아파트,부산광역시 사하구 장림번영로 96,분양,20171215,20180222,3,202,202,0,위탁관리,개별난방,혼합식,동부토건,동성이앤씨,남부건업(주),위탁관리,3.0,위탁관리,2.0,(주)남부건업,위탁관리,2.0,음식물쓰레기종량제,관리방식미정,,-,철근콘크리트구조,1200,종합계약,상주선임,R형,부스타방식,위탁관리,5.0,0.0,0.0,0.0,0.0,0.0,209,24.0,185.0,88.0,유,부산광역시 사하구 장림번영로96,0512620573,512620574.0,"관리사무소, 주민공동시설, 어린이놀이터, 자전거보관소",22,22.0,2,장림번영로 96,35.0817398,128.9667076
3332,부산광역시,사하구,,장림동,A60484004,장림우림그린아파트,아파트,부산광역시 사하구 장림동 244-6 장림우림그린아파트,부산광역시 사하구 두송로 25,분양,19920128,20090511,1,255,255,0,자치관리,개별난방,혼합식,우림건설,우림건설, ,자치관리,2.0,자치관리,2.0,,자치관리,2.0,음식물쓰레기종량제,자치관리(직영),2.0,분무식,철근콘크리트구조,345,단일계약,위탁선임,P형,고가수조식,위탁관리,6.0,0.0,0.0,0.0,0.0,0.0,166,132.0,34.0,36.0,무,부산광역시 사하구 두송로 25,0512646349,512646349.0,"관리사무소, 노인정, 어린이놀이터",15,15.0,0,두송로 25,35.0748327,128.9848705
